Mod:Item:MetaData, Localized Name
mekanism:module_vein_mining_unit, 矿脉挖掘单元
mekanism:module_teleportation_unit, 传送单元
mekanism:module_electrolytic_breathing_unit, 电解呼吸装置
mekanism:module_inhalation_purification_unit, 吸入净化单元
mekanism:module_vision_enhancement_unit, 视觉增强单元
mekanism:module_nutritional_injection_unit, 营养注射单元
mekanism:module_dosimeter_unit, 放射量测定器单元
mekanism:module_geiger_unit, 盖革计数器单元
mekanism:module_jetpack_unit, 喷气背包单元
mekanism:module_charge_distribution_unit, 充能分配单元
mekanism:module_gravitational_modulating_unit, 重力调节单元
mekanism:module_gyroscopic_stabilization_unit, 陀螺稳定单元
mekanism:module_hydrostatic_repulsor_unit, 静水推进单元
mekanism:module_locomotive_boosting_unit, 动力助推单元
mekanism:module_motorized_servo_unit, 马达伺服单元
mekanism:module_hydraulic_propulsion_unit, 液压推进单元
mekanism:module_magnetic_attraction_unit, 磁力吸引装置
mekanism:module_frost_walker_unit, 冰霜行者单元
mekanism:module_elytra_unit, 鞘翅单元
mekanism:hdpe_elytra, HDPE加强鞘翅
mekanism:meka_tool, Meka工具
mekanism:module_emergency_rescue_unit, 紧急救援单元
mekanism:module_advanced_interception_system_unit, 先进拦截救援系统单元
mekanism:module_health_regeneration_unit, 生命恢复单元
mekanism:hdpe_pellet, 高密度聚乙烯丸
mekanism:hdpe_rod, 高密度聚乙烯棒
mekanism:hdpe_sheet, 高密度聚乙烯片
mekanism:hdpe_stick, 高密度聚乙烯棍
mekanism:basicblock:0, 锇块
mekanism:basicblock:1, 青铜块
mekanism:basicblock:2, 强化黑曜石
mekanism:basicblock:3, 木炭块
mekanism:basicblock:4, 强化荧石
mekanism:basicblock:5, 钢块
mekanism:basicblock:6, §a基础箱柜
mekanism:basicblock:6, §4高级箱柜
mekanism:basicblock:6, §1精英箱柜
mekanism:basicblock:6, §5终极箱柜
mekanism:basicblock:6, §e创造箱柜
mekanism:basicblock:7, 传送框架
mekanism:basicblock:8, 钢质机壳
mekanism:basicblock:9, 动态储罐
mekanism:basicblock:10, 结构玻璃
mekanism:basicblock:11, 动态储罐阀门
mekanism:basicblock:12, 铜块
mekanism:basicblock:13, 锡块
mekanism:basicblock:14, 热力蒸馏控制器
mekanism:basicblock:15, 热力蒸馏阀门
mekanism:basicblock2:0, 热力蒸馏方块
mekanism:basicblock2:1, 输导外壳
mekanism:basicblock2:2, 输导端口
mekanism:basicblock2:3, 基础输导元件
mekanism:basicblock2:3, 高级输导元件
mekanism:basicblock2:3, 精英输导元件
mekanism:basicblock2:3, 终极输导元件
mekanism:basicblock2:4, 基础输导供应器
mekanism:basicblock2:4, 高级输导供应器
mekanism:basicblock2:4, 精英输导供应器
mekanism:basicblock2:4, 终极输导供应器
mekanism:basicblock2:5, 发热元件
mekanism:basicblock2:6, 分压元件
mekanism:basicblock2:7, 锅炉外壳
mekanism:basicblock2:8, 锅炉阀门
mekanism:basicblock2:9, 安全设置台
mekanism:basicblock2:10, 铀块
mekanism:basicblock2:11, 铅块
mekanism:machineblock:0, 富集仓
mekanism:machineblock:1, 锇压缩机
mekanism:machineblock:2, 融合机
mekanism:machineblock:3, 粉碎机
mekanism:machineblock:4, 数字型采矿机
mekanism:machineblock:5, §a基础熔炼工厂
mekanism:machineblock:5, §a基础富集工厂
mekanism:machineblock:5, §a基础粉碎工厂
mekanism:machineblock:5, §a基础压缩工厂
mekanism:machineblock:5, §a基础融合工厂
mekanism:machineblock:5, §a基础提纯工厂
mekanism:machineblock:5, §a基础压射工厂
mekanism:machineblock:5, §a基础灌注工厂
mekanism:machineblock:5, §a基础锯削工厂
mekanism:machineblock:5, §a基础冲压工厂
mekanism:machineblock:5, §a基础压延工厂
mekanism:machineblock:5, §a基础拉丝工厂
mekanism:machineblock:5, §a基础车削工厂
mekanism:machineblock:5, §a基础合金工厂
mekanism:machineblock:5, §a基础提取工厂
mekanism:machineblock:5, §a基础分离工厂
mekanism:machineblock:5, §a基础农场工厂
mekanism:machineblock:5, §a基础回收工厂
mekanism:machineblock:5, §a基础结晶工厂
mekanism:machineblock:5, §a基础溶解工厂
mekanism:machineblock:5, §a基础加压工厂
mekanism:machineblock:5, §a基础氧化工厂
mekanism:machineblock:5, §a基础反质子工厂
mekanism:machineblock:5, §a基础清洗工厂
mekanism:machineblock:6, §4高级熔炼工厂
mekanism:machineblock:6, §4高级富集工厂
mekanism:machineblock:6, §4高级粉碎工厂
mekanism:machineblock:6, §4高级压缩工厂
mekanism:machineblock:6, §4高级融合工厂
mekanism:machineblock:6, §4高级提纯工厂
mekanism:machineblock:6, §4高级压射工厂
mekanism:machineblock:6, §4高级灌注工厂
mekanism:machineblock:6, §4高级锯削工厂
mekanism:machineblock:6, §4高级冲压工厂
mekanism:machineblock:6, §4高级压延工厂
mekanism:machineblock:6, §4高级拉丝工厂
mekanism:machineblock:6, §4高级车削工厂
mekanism:machineblock:6, §4高级合金工厂
mekanism:machineblock:6, §4高级提取工厂
mekanism:machineblock:6, §4高级分离工厂
mekanism:machineblock:6, §4高级农场工厂
mekanism:machineblock:6, §4高级回收工厂
mekanism:machineblock:6, §4高级结晶工厂
mekanism:machineblock:6, §4高级溶解工厂
mekanism:machineblock:6, §4高级加压工厂
mekanism:machineblock:6, §4高级氧化工厂
mekanism:machineblock:6, §4高级反质子工厂
mekanism:machineblock:6, §4高级清洗工厂
mekanism:machineblock:7, §1精英熔炼工厂
mekanism:machineblock:7, §1精英富集工厂
mekanism:machineblock:7, §1精英粉碎工厂
mekanism:machineblock:7, §1精英压缩工厂
mekanism:machineblock:7, §1精英融合工厂
mekanism:machineblock:7, §1精英提纯工厂
mekanism:machineblock:7, §1精英压射工厂
mekanism:machineblock:7, §1精英灌注工厂
mekanism:machineblock:7, §1精英锯削工厂
mekanism:machineblock:7, §1精英冲压工厂
mekanism:machineblock:7, §1精英压延工厂
mekanism:machineblock:7, §1精英拉丝工厂
mekanism:machineblock:7, §1精英车削工厂
mekanism:machineblock:7, §1精英合金工厂
mekanism:machineblock:7, §1精英提取工厂
mekanism:machineblock:7, §1精英分离工厂
mekanism:machineblock:7, §1精英农场工厂
mekanism:machineblock:7, §1精英回收工厂
mekanism:machineblock:7, §1精英结晶工厂
mekanism:machineblock:7, §1精英溶解工厂
mekanism:machineblock:7, §1精英加压工厂
mekanism:machineblock:7, §1精英氧化工厂
mekanism:machineblock:7, §1精英反质子工厂
mekanism:machineblock:7, §1精英清洗工厂
mekanism:machineblock:8, 冶金灌注机
mekanism:machineblock:9, 提纯仓
mekanism:machineblock:10, 电力熔炼炉
mekanism:machineblock:11, 传送机
mekanism:machineblock:12, 电动泵
mekanism:machineblock:13, 私人箱子
mekanism:machineblock:14, 充电台
mekanism:machineblock:15, 物流分类机
mekanism:machineblock2:0, 回旋式气液转换机
mekanism:machineblock2:1, 化学氧化机
mekanism:machineblock2:2, 化学灌注器
mekanism:machineblock2:3, 化学压射室
mekanism:machineblock2:4, 电解分离器
mekanism:machineblock2:5, 精密锯木机
mekanism:machineblock2:6, 化学溶解室
mekanism:machineblock2:7, 化学清洗机
mekanism:machineblock2:8, 化学结晶器
mekanism:machineblock2:9, 可控振源
mekanism:machineblock2:10, 加压反应室
mekanism:machineblock2:11, §a基础流体储罐
mekanism:machineblock2:11, §4高级流体储罐
mekanism:machineblock2:11, §1精英流体储罐
mekanism:machineblock2:11, §5终极流体储罐
mekanism:machineblock2:11, §e创造流体储罐
mekanism:machineblock2:12, 流体填充机
mekanism:machineblock2:13, 激光
mekanism:machineblock2:14, 激光增幅器
mekanism:machineblock2:15, 激光牵引光束
mekanism:machineblock3:0, 量子传送装置
mekanism:machineblock3:1, 太阳能中子活化器
mekanism:machineblock3:2, 环境气体收集器
mekanism:machineblock3:3, 矿典转换器
mekanism:machineblock3:4, 电阻型加热器
mekanism:machineblock3:5, 公式装配器
mekanism:machineblock3:6, 木料加热器
mekanism:machineblock3:7, §5终极熔炼工厂
mekanism:machineblock3:7, §5终极富集工厂
mekanism:machineblock3:7, §5终极粉碎工厂
mekanism:machineblock3:7, §5终极压缩工厂
mekanism:machineblock3:7, §5终极融合工厂
mekanism:machineblock3:7, §5终极提纯工厂
mekanism:machineblock3:7, §5终极压射工厂
mekanism:machineblock3:7, §5终极灌注工厂
mekanism:machineblock3:7, §5终极锯削工厂
mekanism:machineblock3:7, §5终极冲压工厂
mekanism:machineblock3:7, §5终极压延工厂
mekanism:machineblock3:7, §5终极拉丝工厂
mekanism:machineblock3:7, §5终极车削工厂
mekanism:machineblock3:7, §5终极合金工厂
mekanism:machineblock3:7, §5终极提取工厂
mekanism:machineblock3:7, §5终极分离工厂
mekanism:machineblock3:7, §5终极农场工厂
mekanism:machineblock3:7, §5终极回收工厂
mekanism:machineblock3:7, §5终极结晶工厂
mekanism:machineblock3:7, §5终极溶解工厂
mekanism:machineblock3:7, §5终极加压工厂
mekanism:machineblock3:7, §5终极氧化工厂
mekanism:machineblock3:7, §5终极反质子工厂
mekanism:machineblock3:7, §5终极清洗工厂
mekanism:machineblock3:8, §e创造熔炼工厂
mekanism:machineblock3:8, §e创造富集工厂
mekanism:machineblock3:8, §e创造粉碎工厂
mekanism:machineblock3:8, §e创造压缩工厂
mekanism:machineblock3:8, §e创造融合工厂
mekanism:machineblock3:8, §e创造提纯工厂
mekanism:machineblock3:8, §e创造压射工厂
mekanism:machineblock3:8, §e创造灌注工厂
mekanism:machineblock3:8, §e创造锯削工厂
mekanism:machineblock3:8, §e创造冲压工厂
mekanism:machineblock3:8, §e创造压延工厂
mekanism:machineblock3:8, §e创造拉丝工厂
mekanism:machineblock3:8, §e创造车削工厂
mekanism:machineblock3:8, §e创造合金工厂
mekanism:machineblock3:8, §e创造提取工厂
mekanism:machineblock3:8, §e创造分离工厂
mekanism:machineblock3:8, §e创造农场工厂
mekanism:machineblock3:8, §e创造回收工厂
mekanism:machineblock3:8, §e创造结晶工厂
mekanism:machineblock3:8, §e创造溶解工厂
mekanism:machineblock3:8, §e创造加压工厂
mekanism:machineblock3:8, §e创造氧化工厂
mekanism:machineblock3:8, §e创造反质子工厂
mekanism:machineblock3:8, §e创造清洗工厂
mekanism:machineblock3:9, 同位素离心机
mekanism:machineblock3:10, 营养液化器
mekanism:machineblock3:11, 增压线圈(WIP)
mekanism:machineblock3:12, 有机农场
mekanism:machineblock3:13, 反质子核合成器(WIP)
mekanism:machineblock3:14, 环境气体收集器(电动型)
mekanism:oreblock:0, 锇矿石
mekanism:oreblock:1, 铜矿石
mekanism:oreblock:2, 锡矿石
mekanism:oreblock:3, 氟石矿石
mekanism:oreblock:4, 铅矿石
mekanism:oreblock:5, 铀矿石
mekanism:energycube:0, §a基础能量立方
mekanism:energycube:0, §a基础能量立方
mekanism:energycube:0, §4高级能量立方
mekanism:energycube:0, §4高级能量立方
mekanism:energycube:0, §1精英能量立方
mekanism:energycube:0, §1精英能量立方
mekanism:energycube:0, §5终极能量立方
mekanism:energycube:0, §5终极能量立方
mekanism:energycube:0, §e创造能量立方
mekanism:energycube:0, §e创造能量立方
mekanism:transmitter:0, §a基础通用线缆
mekanism:transmitter:0, §4高级通用线缆
mekanism:transmitter:0, §1精英通用线缆
mekanism:transmitter:0, §5终极通用线缆
mekanism:transmitter:1, §a基础机械管道
mekanism:transmitter:1, §4高级机械管道
mekanism:transmitter:1, §1精英机械管道
mekanism:transmitter:1, §5终极机械管道
mekanism:transmitter:2, §a基础加压管道
mekanism:transmitter:2, §4高级加压管道
mekanism:transmitter:2, §1精英加压管道
mekanism:transmitter:2, §5终极加压管道
mekanism:transmitter:3, §a基础物流管道
mekanism:transmitter:3, §4高级物流管道
mekanism:transmitter:3, §1精英物流管道
mekanism:transmitter:3, §5终极物流管道
mekanism:transmitter:4, 限流管道
mekanism:transmitter:5, 转运管道
mekanism:transmitter:6, §a基础热导线缆
mekanism:transmitter:6, §4高级热导线缆
mekanism:transmitter:6, §1精英热导线缆
mekanism:transmitter:6, §5终极热导线缆
mekanism:obsidiantnt, 黑曜石 TNT
mekanism:boundingblock, 绑定方块
mekanism:gastank:0, §a基础气体储罐
mekanism:gastank:0, §4高级气体储罐
mekanism:gastank:0, §1精英气体储罐
mekanism:gastank:0, §5终极气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:gastank:0, §e创造气体储罐
mekanism:cardboardbox, 纸箱
mekanism:glowpanel:0, §8黑色 荧光板
mekanism:glowpanel:1, §c红色 荧光板
mekanism:glowpanel:2, §2绿色 荧光板
mekanism:glowpanel:3, §6棕色 荧光板
mekanism:glowpanel:4, §1蓝色 荧光板
mekanism:glowpanel:5, §5紫色 荧光板
mekanism:glowpanel:6, §3青色 荧光板
mekanism:glowpanel:7, §7淡灰色 荧光板
mekanism:glowpanel:8, §8灰色 荧光板
mekanism:glowpanel:9, §d粉红色 荧光板
mekanism:glowpanel:10, §a黄绿色 荧光板
mekanism:glowpanel:11, §e黄色 荧光板
mekanism:glowpanel:12, §9淡蓝色 荧光板
mekanism:glowpanel:13, §d品红色 荧光板
mekanism:glowpanel:14, §6橙色 荧光板
mekanism:glowpanel:15, §f白色 荧光板
mekanism:plasticblock:0, §8黑色 塑料方块
mekanism:plasticblock:1, §c红色 塑料方块
mekanism:plasticblock:2, §2绿色 塑料方块
mekanism:plasticblock:3, §6棕色 塑料方块
mekanism:plasticblock:4, §1蓝色 塑料方块
mekanism:plasticblock:5, §5紫色 塑料方块
mekanism:plasticblock:6, §3青色 塑料方块
mekanism:plasticblock:7, §7淡灰色 塑料方块
mekanism:plasticblock:8, §8灰色 塑料方块
mekanism:plasticblock:9, §d粉红色 塑料方块
mekanism:plasticblock:10, §a黄绿色 塑料方块
mekanism:plasticblock:11, §e黄色 塑料方块
mekanism:plasticblock:12, §9淡蓝色 塑料方块
mekanism:plasticblock:13, §d品红色 塑料方块
mekanism:plasticblock:14, §6橙色 塑料方块
mekanism:plasticblock:15, §f白色 塑料方块
mekanism:slickplasticblock:0, §8黑色 光滑塑料方块
mekanism:slickplasticblock:1, §c红色 光滑塑料方块
mekanism:slickplasticblock:2, §2绿色 光滑塑料方块
mekanism:slickplasticblock:3, §6棕色 光滑塑料方块
mekanism:slickplasticblock:4, §1蓝色 光滑塑料方块
mekanism:slickplasticblock:5, §5紫色 光滑塑料方块
mekanism:slickplasticblock:6, §3青色 光滑塑料方块
mekanism:slickplasticblock:7, §7淡灰色 光滑塑料方块
mekanism:slickplasticblock:8, §8灰色 光滑塑料方块
mekanism:slickplasticblock:9, §d粉红色 光滑塑料方块
mekanism:slickplasticblock:10, §a黄绿色 光滑塑料方块
mekanism:slickplasticblock:11, §e黄色 光滑塑料方块
mekanism:slickplasticblock:12, §9淡蓝色 光滑塑料方块
mekanism:slickplasticblock:13, §d品红色 光滑塑料方块
mekanism:slickplasticblock:14, §6橙色 光滑塑料方块
mekanism:slickplasticblock:15, §f白色 光滑塑料方块
mekanism:glowplasticblock:0, §8黑色 塑料荧光方块
mekanism:glowplasticblock:1, §c红色 塑料荧光方块
mekanism:glowplasticblock:2, §2绿色 塑料荧光方块
mekanism:glowplasticblock:3, §6棕色 塑料荧光方块
